,user,churnedAfterSix,weekNumber,article,diary,message,recipe,weight,numberEvents,delta_numberEvents,messageCount_group,messageCount_private,sentiment_group,sentiment_private,questionsAsked_group,questionsAsked_private,emojisUsed_group,emojisUsed_private,mentionedScales_group,mentionedScales_private,mentionedTracker_group,mentionedTracker_private,delta_messageCount_group,delta_messageCount_private,delta_sentiment_group,delta_sentiment_private,delta_questionsAsked_group,delta_questionsAsked_private,delta_emojisUsed_group,delta_emojisUsed_private,delta_mentionedScales_group,delta_mentionedScales_private,delta_mentionedTracker_group,delta_mentionedTracker_private
91,5b30d87ec1294711d8758560,False,0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,5b30d87ec1294711d8758560,False,1,6.0,0.0,2.0,0.0,4.0,10.0,8.0,1.0,1.0,0.276,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,5b30d87ec1294711d8758560,False,2,6.0,8.0,7.0,0.0,3.0,17.0,7.0,4.0,3.0,0.178,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,-0.098,-0.073,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
94,5b30d87ec1294711d8758560,False,3,7.0,0.0,0.0,0.0,2.0,9.0,-8.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-3.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
95,5b30d87ec1294711d8758560,False,4,6.0,0.0,0.0,0.0,2.0,8.0,-1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,5b30d87ec1294711d8758560,False,5,6.0,0.0,0.0,0.0,1.0,7.0,-1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,5b30d87ec1294711d8758560,False,6,6.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,1.0,,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,5b3898d89b91643ca40491bd,True,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,5b3898d89b91643ca40491bd,True,1,6.0,5.0,8.0,0.0,3.0,14.0,13.0,8.0,0.0,0.17,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,5b3898d89b91643ca40491bd,True,2,5.0,6.0,4.0,1.0,6.0,18.0,4.0,4.0,0.0,0.127,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,-0.043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
101,5b3898d89b91643ca40491bd,True,3,6.0,0.0,3.0,0.0,4.0,10.0,-8.0,3.0,0.0,0.238,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.111,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0
102,5b3898d89b91643ca40491bd,True,4,4.0,0.0,0.0,0.0,13.0,17.0,7.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
103,5b3898d89b91643ca40491bd,True,5,3.0,0.0,6.0,0.0,9.0,12.0,-5.0,6.0,0.0,0.251,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
104,5b3898d89b91643ca40491bd,True,6,0.0,0.0,0.0,0.0,8.0,8.0,-4.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0
105,5b4345a76e616711a74c2e2c,False,0,10.0,0.0,2.0,0.0,0.0,10.0,0.0,2.0,0.0,0.001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,5b4345a76e616711a74c2e2c,False,1,6.0,18.0,14.0,0.0,6.0,30.0,20.0,12.0,2.0,0.009,0.093,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.008,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
107,5b4345a76e616711a74c2e2c,False,2,4.0,6.0,6.0,0.0,3.0,13.0,-17.0,5.0,1.0,0.077,-0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-1.0,0.068,-0.131,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
108,5b4345a76e616711a74c2e2c,False,3,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,5b4345a76e616711a74c2e2c,False,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,5b4345a76e616711a74c2e2c,False,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,5b4345a76e616711a74c2e2c,False,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,5b49e640cb859111e55d97f0,True,0,0.0,0.0,13.0,3.0,0.0,3.0,0.0,10.0,3.0,0.181,0.182,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,5b49e640cb859111e55d97f0,True,1,6.0,0.0,8.0,0.0,6.0,12.0,9.0,6.0,2.0,0.088,0.181,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-1.0,-0.093,-0.001,-1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
114,5b49e640cb859111e55d97f0,True,2,6.0,3.0,9.0,0.0,4.0,13.0,1.0,9.0,0.0,-0.02,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-2.0,-0.108,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
115,5b49e640cb859111e55d97f0,True,3,5.0,0.0,10.0,0.0,3.0,8.0,-5.0,9.0,1.0,-0.1,0.008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.081,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,5b49e640cb859111e55d97f0,True,4,7.0,0.0,8.0,0.0,2.0,9.0,1.0,4.0,4.0,-0.116,0.144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,3.0,-0.015,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,5b49e640cb859111e55d97f0,True,5,6.0,0.0,5.0,0.0,3.0,9.0,0.0,3.0,2.0,0.287,0.247,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,0.403,0.103,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
118,5b49e640cb859111e55d97f0,True,6,6.0,0.0,3.0,0.0,1.0,7.0,-2.0,2.0,0.0,0.206,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,-0.081,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
119,5b4a26d3cb859111e55da96e,False,0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,5b4a26d3cb859111e55da96e,False,1,15.0,0.0,1.0,0.0,9.0,24.0,20.0,1.0,0.0,0.302,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
121,5b4a26d3cb859111e55da96e,False,2,0.0,0.0,0.0,0.0,5.0,5.0,-19.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
122,5b4a26d3cb859111e55da96e,False,3,1.0,0.0,0.0,0.0,9.0,10.0,5.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,5b4a26d3cb859111e55da96e,False,4,13.0,0.0,0.0,0.0,7.0,20.0,10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,5b4a26d3cb859111e55da96e,False,5,0.0,0.0,0.0,0.0,3.0,3.0,-17.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,5b4a26d3cb859111e55da96e,False,6,13.0,0.0,0.0,0.0,11.0,24.0,21.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,5b531d5f1ae1fa4655bc31a0,False,0,0.0,0.0,18.0,0.0,1.0,1.0,0.0,18.0,0.0,0.199,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,5b531d5f1ae1fa4655bc31a0,False,1,6.0,50.0,19.0,2.0,8.0,66.0,65.0,19.0,0.0,0.276,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,5b531d5f1ae1fa4655bc31a0,False,2,6.0,53.0,37.0,0.0,5.0,64.0,-2.0,35.0,1.0,0.171,0.271,2.0,1.0,17.0,1.0,0.0,0.0,0.0,0.0,16.0,1.0,-0.105,0.0,0.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0
129,5b531d5f1ae1fa4655bc31a0,False,3,2.0,38.0,15.0,0.0,4.0,44.0,-20.0,15.0,0.0,0.277,,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,-20.0,-1.0,0.107,0.0,-1.0,-1.0,-5.0,-1.0,0.0,0.0,0.0,0.0
130,5b531d5f1ae1fa4655bc31a0,False,4,5.0,48.0,18.0,0.0,0.0,53.0,9.0,18.0,0.0,0.205,,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,-0.073,0.0,0.0,0.0,-7.0,0.0,1.0,0.0,0.0,0.0
131,5b531d5f1ae1fa4655bc31a0,False,5,6.0,41.0,19.0,0.0,4.0,51.0,-2.0,19.0,0.0,0.078,,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.126,0.0,3.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
132,5b531d5f1ae1fa4655bc31a0,False,6,3.0,38.0,9.0,0.0,4.0,45.0,-6.0,9.0,0.0,0.246,,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.168,0.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
133,5b5a46864e79ce5c5e7359a7,False,0,6.0,0.0,4.0,6.0,0.0,12.0,0.0,4.0,0.0,0.045,,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,5b5a46864e79ce5c5e7359a7,False,1,1.0,33.0,5.0,10.0,5.0,49.0,37.0,5.0,0.0,0.157,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.112,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
135,5b5a46864e79ce5c5e7359a7,False,2,3.0,30.0,3.0,0.0,1.0,34.0,-15.0,2.0,1.0,0.202,0.202,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.0,1.0,0.044,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0
136,5b5a46864e79ce5c5e7359a7,False,3,1.0,18.0,14.0,0.0,2.0,21.0,-13.0,14.0,0.0,0.05,,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,12.0,-1.0,-0.151,0.0,0.0,0.0,6.0,-1.0,1.0,0.0,0.0,0.0
137,5b5a46864e79ce5c5e7359a7,False,4,2.0,20.0,0.0,0.0,3.0,25.0,4.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,-1.0,0.0,0.0,0.0
138,5b5a46864e79ce5c5e7359a7,False,5,5.0,2.0,3.0,0.0,1.0,8.0,-17.0,3.0,0.0,0.029,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
139,5b5a46864e79ce5c5e7359a7,False,6,1.0,10.0,0.0,0.0,1.0,12.0,4.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0
140,5b6da5885c15a7565071f226,False,0,10.0,0.0,7.0,0.0,0.0,10.0,0.0,2.0,5.0,0.295,0.15,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,5b6da5885c15a7565071f226,False,1,6.0,0.0,16.0,0.0,2.0,8.0,-2.0,9.0,7.0,0.255,0.254,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,7.0,2.0,-0.04,0.104,0.0,-1.0,2.0,4.0,0.0,0.0,0.0,0.0
142,5b6da5885c15a7565071f226,False,2,6.0,0.0,7.0,0.0,3.0,9.0,1.0,2.0,5.0,0.164,0.149,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-7.0,-2.0,-0.091,-0.106,0.0,0.0,-1.0,-8.0,0.0,0.0,0.0,0.0
143,5b6da5885c15a7565071f226,False,3,6.0,0.0,7.0,0.0,5.0,11.0,2.0,7.0,0.0,0.118,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.0,-0.046,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
144,5b6da5885c15a7565071f226,False,4,6.0,0.0,10.0,0.0,1.0,7.0,-4.0,1.0,9.0,0.167,0.11,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,-6.0,9.0,0.049,0.0,0.0,3.0,-5.0,2.0,0.0,1.0,0.0,0.0
145,5b6da5885c15a7565071f226,False,5,5.0,12.0,11.0,0.0,0.0,17.0,10.0,5.0,6.0,0.073,0.113,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,4.0,-3.0,-0.094,0.003,0.0,-3.0,3.0,4.0,0.0,-1.0,0.0,0.0
146,5b6da5885c15a7565071f226,False,6,7.0,0.0,3.0,0.0,1.0,8.0,-9.0,3.0,0.0,0.218,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-6.0,0.144,0.0,0.0,0.0,-3.0,-6.0,0.0,0.0,0.0,0.0
147,5b72e01bafb74473ee3e0e21,False,0,3.0,4.0,3.0,0.0,0.0,7.0,0.0,3.0,0.0,0.023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,5b72e01bafb74473ee3e0e21,False,1,3.0,0.0,19.0,0.0,10.0,13.0,6.0,16.0,3.0,0.124,0.158,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.101,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
149,5b72e01bafb74473ee3e0e21,False,2,2.0,0.0,6.0,0.0,0.0,2.0,-11.0,3.0,3.0,0.129,0.234,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,0.0,0.005,0.076,-2.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0
150,5b72e01bafb74473ee3e0e21,False,3,0.0,3.0,7.0,0.0,0.0,3.0,1.0,6.0,1.0,0.093,-0.075,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,-2.0,-0.036,-0.31,1.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0
151,5b72e01bafb74473ee3e0e21,False,4,0.0,0.0,3.0,0.0,1.0,1.0,-2.0,1.0,2.0,0.204,0.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,1.0,0.111,0.236,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0
152,5b72e01bafb74473ee3e0e21,False,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,5b72e01bafb74473ee3e0e21,False,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,5b8426d90bd3db4205583699,True,0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,4.0,1.0,0.249,0.06,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,5b8426d90bd3db4205583699,True,1,6.0,0.0,16.0,0.0,7.0,13.0,8.0,13.0,3.0,0.211,0.156,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,9.0,2.0,-0.038,0.096,0.0,-1.0,2.0,1.0,0.0,0.0,0.0,0.0
156,5b8426d90bd3db4205583699,True,2,6.0,12.0,10.0,0.0,3.0,21.0,8.0,9.0,1.0,0.229,0.115,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,-2.0,0.018,-0.041,2.0,1.0,-2.0,-1.0,0.0,0.0,0.0,0.0
157,5b8426d90bd3db4205583699,True,3,6.0,0.0,8.0,0.0,2.0,8.0,-13.0,6.0,2.0,0.193,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,1.0,-0.037,0.082,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
158,5b8426d90bd3db4205583699,True,4,5.0,0.0,6.0,0.0,1.0,6.0,-2.0,5.0,1.0,0.109,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.084,-0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,5b8426d90bd3db4205583699,True,5,6.0,0.0,4.0,0.0,1.0,7.0,1.0,4.0,0.0,0.066,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,5b8426d90bd3db4205583699,True,6,6.0,0.0,3.0,0.0,1.0,7.0,0.0,3.0,0.0,0.322,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.256,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,5bd7b9889ae22f5d4b438dec,False,0,10.0,0.0,6.0,2.0,3.0,15.0,0.0,5.0,1.0,0.023,-0.166,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,5bd7b9889ae22f5d4b438dec,False,1,6.0,20.0,44.0,10.0,5.0,41.0,26.0,39.0,5.0,0.011,0.01,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,4.0,-0.013,0.176,4.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0
163,5bd7b9889ae22f5d4b438dec,False,2,6.0,0.0,7.0,1.0,5.0,12.0,-29.0,4.0,3.0,0.078,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.0,-2.0,0.068,0.34,-5.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
164,5bd7b9889ae22f5d4b438dec,False,3,6.0,0.0,23.0,0.0,7.0,13.0,1.0,17.0,6.0,0.099,0.155,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.021,-0.195,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,5bd7b9889ae22f5d4b438dec,False,4,6.0,0.0,10.0,0.0,7.0,13.0,0.0,9.0,1.0,0.167,0.225,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,-5.0,0.068,0.07,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
166,5bd7b9889ae22f5d4b438dec,False,5,6.0,0.0,5.0,0.0,7.0,13.0,0.0,5.0,0.0,-0.009,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-1.0,-0.176,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
167,5bd7b9889ae22f5d4b438dec,False,6,6.0,0.0,0.0,0.0,6.0,12.0,-1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,5bec597afd0ba078060d0bac,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,5bec597afd0ba078060d0bac,False,1,2.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,5bec597afd0ba078060d0bac,False,2,0.0,0.0,2.0,0.0,2.0,2.0,-1.0,0.0,2.0,,-0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,5bec597afd0ba078060d0bac,False,3,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,5bec597afd0ba078060d0bac,False,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,5bec597afd0ba078060d0bac,False,5,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,,-0.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,5bec597afd0ba078060d0bac,False,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,5bf7108c5e971a5cbf4a9614,False,0,9.0,1.0,14.0,0.0,5.0,15.0,0.0,8.0,6.0,0.115,0.271,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,5bf7108c5e971a5cbf4a9614,False,1,6.0,3.0,24.0,0.0,11.0,20.0,5.0,23.0,1.0,0.135,-0.031,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,-5.0,0.02,-0.301,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
177,5bf7108c5e971a5cbf4a9614,False,2,6.0,10.0,28.0,0.0,8.0,24.0,4.0,16.0,11.0,0.167,0.098,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,-7.0,10.0,0.032,0.129,-1.0,-1.0,-2.0,0.0,1.0,1.0,0.0,0.0
178,5bf7108c5e971a5cbf4a9614,False,3,0.0,0.0,19.0,0.0,12.0,12.0,-12.0,11.0,7.0,0.216,0.008,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,-5.0,-4.0,0.049,-0.09,1.0,3.0,0.0,0.0,-1.0,-1.0,0.0,0.0
179,5bf7108c5e971a5cbf4a9614,False,4,12.0,0.0,11.0,0.0,11.0,23.0,11.0,7.0,4.0,0.206,0.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-3.0,-0.01,0.195,-1.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0
180,5bf7108c5e971a5cbf4a9614,False,5,3.0,0.0,6.0,0.0,30.0,33.0,10.0,4.0,2.0,0.226,0.134,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-3.0,-2.0,0.02,-0.069,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
181,5bf7108c5e971a5cbf4a9614,False,6,5.0,0.0,4.0,0.0,9.0,14.0,-19.0,0.0,4.0,,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,2.0,0.0,-0.017,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0
182,5c45d1c639516b0931b0a9bb,False,0,4.0,0.0,5.0,0.0,15.0,19.0,0.0,5.0,0.0,0.311,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,5c45d1c639516b0931b0a9bb,False,1,6.0,20.0,9.0,0.0,23.0,49.0,30.0,9.0,0.0,0.223,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-0.088,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
