,,userData,userData,userData,article,article,article,article,article,article,article,diary,diary,diary,diary,diary,diary,diary,message,message,message,message,message,message,message,recipe,recipe,recipe,recipe,recipe,recipe,recipe,weight,weight,weight,weight,weight,weight,weight,numberEvents,numberEvents,numberEvents,numberEvents,numberEvents,numberEvents,numberEvents,delta_numberEvents,delta_numberEvents,delta_numberEvents,delta_numberEvents,delta_numberEvents,delta_numberEvents,delta_numberEvents,messageCount_group,messageCount_group,messageCount_group,messageCount_group,messageCount_group,messageCount_group,messageCount_group,messageCount_private,messageCount_private,messageCount_private,messageCount_private,messageCount_private,messageCount_private,messageCount_private,sentiment_group,sentiment_group,sentiment_group,sentiment_group,sentiment_group,sentiment_group,sentiment_group,sentiment_private,sentiment_private,sentiment_private,sentiment_private,sentiment_private,sentiment_private,sentiment_private,questionsAsked_group,questionsAsked_group,questionsAsked_group,questionsAsked_group,questionsAsked_group,questionsAsked_group,questionsAsked_group,questionsAsked_private,questionsAsked_private,questionsAsked_private,questionsAsked_private,questionsAsked_private,questionsAsked_private,questionsAsked_private,emojisUsed_group,emojisUsed_group,emojisUsed_group,emojisUsed_group,emojisUsed_group,emojisUsed_group,emojisUsed_group,emojisUsed_private,emojisUsed_private,emojisUsed_private,emojisUsed_private,emojisUsed_private,emojisUsed_private,emojisUsed_private,mentionedScales_group,mentionedScales_group,mentionedScales_group,mentionedScales_group,mentionedScales_group,mentionedScales_group,mentionedScales_group,mentionedScales_private,mentionedScales_private,mentionedScales_private,mentionedScales_private,mentionedScales_private,mentionedScales_private,mentionedScales_private,mentionedTracker_group,mentionedTracker_group,mentionedTracker_group,mentionedTracker_group,mentionedTracker_group,mentionedTracker_group,mentionedTracker_group,mentionedTracker_private,mentionedTracker_private,mentionedTracker_private,mentionedTracker_private,mentionedTracker_private,mentionedTracker_private,mentionedTracker_private,delta_messageCount_group,delta_messageCount_group,delta_messageCount_group,delta_messageCount_group,delta_messageCount_group,delta_messageCount_group,delta_messageCount_group,delta_messageCount_private,delta_messageCount_private,delta_messageCount_private,delta_messageCount_private,delta_messageCount_private,delta_messageCount_private,delta_messageCount_private,delta_sentiment_group,delta_sentiment_group,delta_sentiment_group,delta_sentiment_group,delta_sentiment_group,delta_sentiment_group,delta_sentiment_group,delta_sentiment_private,delta_sentiment_private,delta_sentiment_private,delta_sentiment_private,delta_sentiment_private,delta_sentiment_private,delta_sentiment_private,delta_questionsAsked_group,delta_questionsAsked_group,delta_questionsAsked_group,delta_questionsAsked_group,delta_questionsAsked_group,delta_questionsAsked_group,delta_questionsAsked_group,delta_questionsAsked_private,delta_questionsAsked_private,delta_questionsAsked_private,delta_questionsAsked_private,delta_questionsAsked_private,delta_questionsAsked_private,delta_questionsAsked_private,delta_emojisUsed_group,delta_emojisUsed_group,delta_emojisUsed_group,delta_emojisUsed_group,delta_emojisUsed_group,delta_emojisUsed_group,delta_emojisUsed_group,delta_emojisUsed_private,delta_emojisUsed_private,delta_emojisUsed_private,delta_emojisUsed_private,delta_emojisUsed_private,delta_emojisUsed_private,delta_emojisUsed_private,delta_mentionedScales_group,delta_mentionedScales_group,delta_mentionedScales_group,delta_mentionedScales_group,delta_mentionedScales_group,delta_mentionedScales_group,delta_mentionedScales_group,delta_mentionedScales_private,delta_mentionedScales_private,delta_mentionedScales_private,delta_mentionedScales_private,delta_mentionedScales_private,delta_mentionedScales_private,delta_mentionedScales_private,delta_mentionedTracker_group,delta_mentionedTracker_group,delta_mentionedTracker_group,delta_mentionedTracker_group,delta_mentionedTracker_group,delta_mentionedTracker_group,delta_mentionedTracker_group,delta_mentionedTracker_private,delta_mentionedTracker_private,delta_mentionedTracker_private,delta_mentionedTracker_private,delta_mentionedTracker_private,delta_mentionedTracker_private,delta_mentionedTracker_private
5ccb4e36be196416942f66fb,False,37,175.3,83.0,2.0,4.0,5.0,0.0,2.0,7.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,1.0,13.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,3.0,1.0,2.0,2.0,8.0,18.0,1.0,5.0,8.0,2.0,0.0,6.0,10.0,-17.0,4.0,3.0,-6.0,0.0,4.0,7.0,1.0,9.0,8.0,5.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.02181405577545398,0.04048474539867075,0.037560094019165435,0.176960542732081,0.1450663366412107,-0.10237302252697175,-0.16681436161143223,0.05986829227382076,0.07563846248280802,0.05986829227382076,0.05986829227382076,0.0440981220648335,0.05986829227382076,0.05986829227382076,0.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,-6.0,8.0,-1.0,-3.0,0.0,7.0,-7.0,0.0,4.0,-4.0,0.0,0.0,0.0,-0.0029246513795053164,0.13940044871291557,-0.03189420609087029,-0.24743935916818247,-0.06444133908446048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,3.0,-1.0,-1.0,0.0,2.0,-2.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5ccb523ac256ca1640cf9dab,False,33,152.0,63.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,25.0,13.0,5.0,11.0,0.0,0.0,22.0,89.0,62.0,54.0,46.0,31.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,34.0,21.0,12.0,19.0,7.0,6.0,0.0,34.0,-13.0,-9.0,7.0,-12.0,-1.0,20.0,83.0,56.0,53.0,41.0,23.0,18.0,2.0,6.0,6.0,0.0,5.0,8.0,0.0,0.1792705222732492,0.11460289215112106,0.10937749763466,0.1267229641118998,0.1358579156541084,0.05662533897406031,0.14402013133630862,-0.039585621698902,0.195742745528013,0.07114494515793367,0.10605638581998163,0.21105259499196444,0.09192726512089901,0.10605638581998163,7.0,22.0,19.0,8.0,16.0,4.0,16.0,0.0,5.0,4.0,0.0,7.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,-27.0,-3.0,-12.0,-18.0,-5.0,0.0,4.0,0.0,-6.0,5.0,3.0,-8.0,0.0,-0.06466763012212813,-0.005225394516461063,0.017345466477239793,0.009134951542208614,-0.0792325766800481,0.08739479236224831,0.0,0.235328367226915,-0.12459780037007932,0.0,0.0,-0.11912532987106543,0.0,0.0,15.0,-3.0,-11.0,8.0,-12.0,12.0,0.0,5.0,-1.0,-4.0,7.0,0.0,-7.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5ccb54839fef3c16cf086163,False,33,163.0,71.5,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,4.0,4.0,3.0,3.0,3.0,5.0,12.0,4.0,8.0,3.0,3.0,3.0,0.0,7.0,-8.0,4.0,-5.0,0.0,0.0,0.0,18.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.022887577644960105,0.015539384523819057,-0.20044593143431802,0.11624381397561864,-0.022887577644960105,-0.022887577644960105,-0.022887577644960105,0.18457170542498,0.18457170542498,0.18457170542498,0.18457170542498,0.18457170542498,0.18457170542498,0.18457170542498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,-17.0,7.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.21598531595813708,0.31668974540993666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5ccbd976be196416942f8f67,False,30,149.9,100.2,1.0,3.0,5.0,5.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,3.0,2.0,2.0,1.0,2.0,11.0,7.0,8.0,7.0,4.0,4.0,0.0,9.0,-4.0,1.0,-1.0,-3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,0.4558815634090792,0.5211342432211,0.4558815634090792,0.4558815634090792,0.4558815634090792,0.4558815634090792,0.3906288835970584,0.04713346499394217,0.1288829229938575,0.0126226552146785,-0.00010518322670950014,0.04713346499394217,0.04713346499394217,0.04713346499394217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0,3.0,0.0,6.0,-4.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.116260267779179,-0.012727838441388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5ccc36fa5f769016c3f6c300,False,49,155.0,62.6,0.0,5.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,5.0,10.0,15.0,4.0,5.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,8.0,29.0,8.0,8.0,7.0,7.0,0.0,7.0,21.0,-21.0,0.0,-1.0,0.0,3.0,9.0,9.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,1.0,1.0,6.0,0.0,0.14475481413314167,0.13547103837908467,0.12242019904289808,0.016020658618810333,-0.056446872794113506,0.17063126394212483,0.0519749570181702,0.0556938778220035,0.0,0.12990817758308368,0.08308348215356501,9.543458180565031e-05,0.13554052106128384,0.06738691553362362,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,5.0,0.0,1.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,-6.0,1.0,1.0,0.0,0.0,-1.0,5.0,-5.0,0.0,5.0,-6.0,0.0,-0.009283775754057005,-0.013050839336186587,-0.10639954042408775,-0.07246753141292384,0.22707813673623833,-0.11865630692395462,0.0,-0.0556938778220035,0.12990817758308368,-0.04682469542951867,-0.08298804757175936,0.1354450864794782,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,3.0,2.0,0.0,-5.0,1.0,6.0,0.0,0.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5ccc46e04da6ab163bd62841,False,54,162.0,66.2,0.0,4.0,0.0,0.0,19.0,2.0,0.0,0.0,26.0,0.0,0.0,30.0,4.0,0.0,11.0,27.0,4.0,4.0,27.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,33.0,0.0,0.0,49.0,8.0,0.0,0.0,32.0,-33.0,0.0,49.0,-41.0,-8.0,10.0,27.0,4.0,0.0,27.0,7.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.2093287745155766,0.14129631027922335,0.0672543547186825,0.16870274220521775,0.188501872516602,0.12099231573346501,0.284842825467757,0.353553390593274,0.09294282352258032,0.09294282352258032,0.06524179629400148,0.09294282352258032,0.09294282352258032,-0.1399667163195345,3.0,3.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,-23.0,-4.0,27.0,-20.0,-5.0,0.0,-1.0,0.0,4.0,-4.0,0.0,2.0,0.0,-0.06803246423635326,-0.07404195556054084,0.0,0.0,-0.06750955678313698,0.163850509734292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,2.0,2.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5ccc81ec71e1f115ef0aa75c,False,35,157.5,89.811,0.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,3.0,35.0,1.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,9.0,26.0,8.0,8.0,7.0,7.0,0.0,8.0,17.0,-18.0,0.0,-1.0,0.0,1.0,3.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,7.0,-0.07755405760528801,0.01981800396628401,0.12684076761773982,0.016274872911714002,0.06971523760309217,0.06971523760309217,0.26319660112501103,0.10808336684797738,0.10808336684797738,0.3367818980466913,0.10808336684797738,0.10808336684797738,-0.10529760753556226,0.09276581003280315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,-31.0,-1.0,0.0,1.0,0.0,0.0,3.0,-3.0,0.0,4.0,3.0,0.0,0.09737206157157202,0.10702276365145581,-0.11056589470602582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19806341756836543,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5cccaf835f769016c3f70bd0,True,23,175.0,92.0,0.0,0.0,3.0,9.0,4.0,2.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,48.0,40.0,19.0,12.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,7.0,9.0,4.0,3.0,6.0,0.0,2.0,5.0,2.0,-5.0,-1.0,3.0,5.0,44.0,36.0,19.0,12.0,2.0,2.0,0.0,4.0,4.0,0.0,0.0,7.0,2.0,0.20310250416758163,0.07664212426065797,0.06270478368386091,0.08481210065344448,0.028643598886121252,-0.138116215919959,0.061379648184022514,0.12291699162221319,0.06983919878520801,0.15948625104799952,0.12291699162221319,0.12291699162221319,0.05592102231664272,0.20642149433900253,3.0,6.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,-8.0,-17.0,-7.0,-10.0,0.0,0.0,4.0,0.0,-4.0,0.0,7.0,-5.0,0.0,-0.12646037990692366,-0.013937340576797061,0.022107316969583568,-0.05616850176732323,-0.16675981480608026,0.1994958641039815,0.0,0.0,0.0896470522627915,0.0,0.0,0.0,0.1505004720223598,0.0,3.0,-1.0,-5.0,1.0,-1.0,1.0,0.0,0.0,1.0,-1.0,0.0,4.0,-4.0,0.0,3.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5ccd57475e79f41664524120,True,25,176.5,60.3,0.0,6.0,5.0,6.0,2.0,5.0,0.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,20.0,36.0,19.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,6.0,14.0,10.0,8.0,2.0,5.0,0.0,0.0,8.0,-4.0,-2.0,-6.0,3.0,-5.0,15.0,30.0,17.0,7.0,1.0,6.0,0.0,5.0,6.0,2.0,0.0,2.0,0.0,0.0,0.1631361766692255,0.11263435363515292,0.12651985399941335,0.17231725204499512,0.269177555556436,0.15039360188910786,0.16569646563238846,0.11526860753313599,0.15419926587594085,0.051639777949432,0.11368456807868021,0.133630620956212,0.11368456807868021,0.11368456807868021,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,-13.0,-10.0,-6.0,5.0,-6.0,0.0,1.0,-4.0,-2.0,2.0,-2.0,0.0,0.0,-0.05050182303407258,0.013885500364260422,0.04579739804558178,0.0968603035114409,-0.11878395366732816,0.0,0.0,0.03893065834280486,-0.10255948792650885,0.0,0.0,0.0,0.0,0.0,3.0,-2.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5ccd5b319eddbe163624ebc0,True,43,164.0,91.172,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.648266920334518,0.648266920334518,0.648266920334518,0.648266920334518,0.648266920334518,0.648266920334518,0.648266920334518,0.24446342201719107,0.1459087944901935,0.3399274783132577,0.247553993248122,0.24446342201719107,0.24446342201719107,0.24446342201719107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1940186838230642,-0.09237348506513571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5ccd5b615e79f4166452442f,False,61,165.0,100.0,0.0,6.0,6.0,5.0,6.0,5.0,4.0,0.0,27.0,6.0,0.0,0.0,0.0,0.0,9.0,63.0,21.0,24.0,8.0,13.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,4.0,6.0,6.0,3.0,4.0,47.0,16.0,9.0,12.0,11.0,7.0,0.0,43.0,-31.0,-7.0,3.0,-1.0,-4.0,4.0,62.0,20.0,24.0,6.0,13.0,10.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,0.29254967037665053,0.20243394814163124,0.1987724545892532,0.13736550710057896,0.09178518385311535,0.18093316121192637,0.0868611759590632,0.106782895612076,0.7057336275960461,0.20125835763145603,0.37309145236255625,0.13643505167978598,0.37309145236255625,0.7152473292934171,0.0,6.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,6.0,2.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,-42.0,4.0,-18.0,7.0,-3.0,0.0,-3.0,0.0,-1.0,2.0,-2.0,1.0,0.0,-0.09011572223501929,-0.003661493552378048,-0.06140694748867423,-0.04558032324746361,0.08914797735881103,-0.09407198525286317,0.0,0.5989507319839701,-0.50447526996459,0.0,0.0,0.0,0.0,0.0,6.0,-4.0,2.0,-4.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-8.0,2.0,-4.0,4.0,-4.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5ccdceeb5e79f41664527cdf,False,53,165.0,89.358,2.0,11.0,1.0,11.0,7.0,2.0,0.0,0.0,0.0,0.0,4.0,35.0,7.0,0.0,1.0,6.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,3.0,2.0,0.0,7.0,2.0,21.0,6.0,18.0,44.0,9.0,7.0,0.0,19.0,-15.0,12.0,26.0,-35.0,-2.0,1.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.423008475343894,0.390525448478793,0.20352041903078602,0.264575131106459,0.27213728309282825,0.27213728309282825,0.079056941504209,0.26674170072311926,0.18650772608743751,0.26674170072311926,0.26674170072311926,0.34697567535880103,0.26674170072311926,0.26674170072311926,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-3.0,-1.0,0.0,1.0,0.0,2.0,-2.0,0.0,4.0,-4.0,0.0,0.0,-0.03248302686510102,-0.18700502944800698,0.06105471207567301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
